序号	频率准确度	测试时间			
5441	-5.50E-12	2013-12-14 23:46	0	20000001100	16
5442	-7.50E-13	2013-12-14 23:47	0	20000000150	56
5443	-4.50E-12	2013-12-14 23:47	0	20000000900	0e
5444	-2.75E-12	2013-12-14 23:47	0	20000000550	52
5445	-3.75E-13	2013-12-14 23:47	0	20000000075	72
5446	-2.00E-12	2013-12-14 23:47	0	20000000400	3
5447	-6.25E-12	2013-12-14 23:47	0	20000001250	45
5448	-2.63E-12	2013-12-14 23:48	0	20000000525	27
5449	-1.25E-12	2013-12-14 23:48	0	20000000250	55
5450	-7.00E-12	2013-12-14 23:48	0	20000001400	13
5451	-4.00E-12	2013-12-14 23:48	0	20000000800	0f
5452	-1.38E-12	2013-12-14 23:48	0	20000000275	70
5453	-1.50E-12	2013-12-14 23:48	0	20000000300	4
5454	-3.38E-12	2013-12-14 23:49	0	20000000675	74
5455	-3.50E-12	2013-12-14 23:49	0	20000000700	0
5456	-5.13E-12	2013-12-14 23:49	0	20000001025	32
5457	-1.38E-12	2013-12-14 23:49	0	20000000275	70
5458	-2.00E-12	2013-12-14 23:49	0	20000000400	3
5459	-2.88E-12	2013-12-14 23:49	0	20000000575	77
5460	-3.75E-12	2013-12-14 23:50	0	20000000750	50
5461	-4.13E-12	2013-12-14 23:50	0	20000000825	2a
5462	-5.75E-12	2013-12-14 23:50	0	20000001150	46
5463	-5.00E-12	2013-12-14 23:50	0	20000001000	17
5464	-4.38E-12	2013-12-14 23:50	0	20000000875	7a
5465	-2.63E-12	2013-12-14 23:50	0	20000000525	27
5466	-3.75E-13	2013-12-14 23:51	0	20000000075	72
5467	-6.50E-12	2013-12-14 23:51	0	20000001300	14
5468	-5.88E-12	2013-12-14 23:51	0	20000001175	63
5469	-3.25E-12	2013-12-14 23:51	0	20000000650	51
5470	-4.50E-12	2013-12-14 23:51	0	20000000900	0e
5471	-4.88E-12	2013-12-14 23:51	0	20000000975	7b
5472	-3.25E-12	2013-12-14 23:52	0	20000000650	51
5473	-2.50E-13	2013-12-14 23:52	0	20000000050	57
5474	-4.38E-12	2013-12-14 23:52	0	20000000875	7a
5475	-2.75E-12	2013-12-14 23:52	0	20000000550	52
5476	-3.63E-12	2013-12-14 23:52	0	20000000725	25
5477	-3.50E-12	2013-12-14 23:52	0	20000000700	0
5478	-5.13E-12	2013-12-14 23:53	0	20000001025	32
5479	-1.88E-12	2013-12-14 23:53	0	20000000375	71
5480	-5.25E-12	2013-12-14 23:53	0	20000001050	47
5481	-4.50E-12	2013-12-14 23:53	0	20000000900	0e
5482	-3.13E-12	2013-12-14 23:53	0	20000000625	24
5483	-7.00E-12	2013-12-14 23:53	0	20000001400	13
5484	-7.13E-12	2013-12-14 23:54	0	20000001425	36
5485	-2.88E-12	2013-12-14 23:54	0	20000000575	77
5486	-5.38E-12	2013-12-14 23:54	0	20000001075	62
5487	-1.13E-12	2013-12-14 23:54	0	20000000225	20
5488	-4.88E-12	2013-12-14 23:54	0	20000000975	7b
5489	-2.50E-12	2013-12-14 23:54	0	20000000500	2
5490	-1.13E-12	2013-12-14 23:55	0	20000000225	20
5491	-4.50E-12	2013-12-14 23:55	0	20000000900	0e
5492	-5.75E-12	2013-12-14 23:55	0	20000001150	46
5493	-4.50E-12	2013-12-14 23:55	0	20000000900	0e
5494	-1.63E-12	2013-12-14 23:55	0	20000000325	21
5495	-5.25E-12	2013-12-14 23:55	0	20000001050	47
5496	-5.00E-12	2013-12-14 23:56	0	20000001000	17
5497	-2.13E-12	2013-12-14 23:56	0	20000000425	26
5498	-6.75E-12	2013-12-14 23:56	0	20000001350	44
5499	-2.38E-12	2013-12-14 23:56	0	20000000475	76
5500	-4.13E-12	2013-12-14 23:56	0	20000000825	2a
5501	-5.13E-12	2013-12-14 23:56	0	20000001025	32
5502	-1.38E-12	2013-12-14 23:57	0	20000000275	70
5503	-3.75E-13	2013-12-14 23:57	0	20000000075	72
5504	-5.63E-12	2013-12-14 23:57	0	20000001125	33
5505	-3.38E-12	2013-12-14 23:57	0	20000000675	74
5506	-3.13E-12	2013-12-14 23:57	0	20000000625	24
5507	-2.25E-12	2013-12-14 23:57	0	20000000450	53
5508	-4.00E-12	2013-12-14 23:58	0	20000000800	0f
5509	-3.88E-12	2013-12-14 23:58	0	20000000775	75
5510	-5.63E-12	2013-12-14 23:58	0	20000001125	33
5511	-5.13E-12	2013-12-14 23:58	0	20000001025	32
5512	-7.00E-12	2013-12-14 23:58	0	20000001400	13
5513	-7.75E-12	2013-12-14 23:58	0	20000001550	42
5514	-2.75E-12	2013-12-14 23:59	0	20000000550	52
5515	-7.50E-13	2013-12-14 23:59	0	20000000150	56
5516	-3.00E-12	2013-12-14 23:59	0	20000000600	1
5517	-4.63E-12	2013-12-14 23:59	0	20000000925	2b
5518	-5.63E-12	2013-12-14 23:59	0	20000001125	33
5519	-6.50E-12	2013-12-14 23:59	0	20000001300	14
5520	-4.75E-12	2013-12-15 0:00	0	20000000950	5e
5521	-4.50E-12	2013-12-15 0:00	0	20000000900	0e
5522	-2.63E-12	2013-12-15 0:00	0	20000000525	27
5523	-5.00E-14	2013-12-15 0:00	0	20000000000	7
5524	-3.50E-12	2013-12-15 0:00	0	20000000700	0
5525	-4.75E-12	2013-12-15 0:00	0	20000000950	5e
5526	-2.75E-12	2013-12-15 0:01	0	20000000550	52
5527	-2.88E-12	2013-12-15 0:01	0	20000000575	77
5528	-3.00E-12	2013-12-15 0:01	0	20000000600	1
5529	-3.50E-12	2013-12-15 0:01	0	20000000700	0
5530	-2.50E-12	2013-12-15 0:01	0	20000000500	2
5531	-3.88E-12	2013-12-15 0:01	0	20000000775	75
5532	-5.38E-12	2013-12-15 0:02	0	20000001075	62
5533	-6.13E-12	2013-12-15 0:02	0	20000001225	30
5534	-4.00E-12	2013-12-15 0:02	0	20000000800	0f
5535	-2.00E-12	2013-12-15 0:02	0	20000000400	3
5536	-4.38E-12	2013-12-15 0:02	0	20000000875	7a
5537	-4.88E-12	2013-12-15 0:02	0	20000000975	7b
5538	-4.25E-12	2013-12-15 0:03	0	20000000850	5f
5539	-7.50E-13	2013-12-15 0:03	0	20000000150	56
5540	-3.63E-12	2013-12-15 0:03	0	20000000725	25
5541	-6.00E-12	2013-12-15 0:03	0	20000001200	15
5542	-3.38E-12	2013-12-15 0:03	0	20000000675	74
5543	-6.00E-12	2013-12-15 0:03	0	20000001200	15
5544	-3.50E-12	2013-12-15 0:04	0	20000000700	0
5545	-1.38E-12	2013-12-15 0:04	0	20000000275	70
5546	-4.00E-12	2013-12-15 0:04	0	20000000800	0f
5547	-2.25E-12	2013-12-15 0:04	0	20000000450	53
5548	-2.25E-12	2013-12-15 0:04	0	20000000450	53
5549	-5.88E-12	2013-12-15 0:04	0	20000001175	63
5550	-2.00E-12	2013-12-15 0:05	0	20000000400	3
5551	-3.88E-12	2013-12-15 0:05	0	20000000775	75
5552	-1.75E-12	2013-12-15 0:05	0	20000000350	54
5553	-4.13E-12	2013-12-15 0:05	0	20000000825	2a
5554	-5.50E-12	2013-12-15 0:05	0	20000001100	16
5555	-2.50E-12	2013-12-15 0:05	0	20000000500	2
5556	-3.50E-12	2013-12-15 0:06	0	20000000700	0
5557	-2.50E-12	2013-12-15 0:06	0	20000000500	2
5558	-2.88E-12	2013-12-15 0:06	0	20000000575	77
5559	-5.75E-12	2013-12-15 0:06	0	20000001150	46
5560	-5.75E-12	2013-12-15 0:06	0	20000001150	46
5561	-2.50E-12	2013-12-15 0:06	0	20000000500	2
5562	-4.88E-12	2013-12-15 0:07	0	20000000975	7b
5563	-3.88E-12	2013-12-15 0:07	0	20000000775	75
5564	-5.88E-12	2013-12-15 0:07	0	20000001175	63
5565	-5.75E-12	2013-12-15 0:07	0	20000001150	46
5566	-1.25E-12	2013-12-15 0:07	0	20000000250	55
5567	-1.50E-12	2013-12-15 0:08	0	20000000300	4
5568	-3.75E-12	2013-12-15 0:08	0	20000000750	50
5569	-4.38E-12	2013-12-15 0:08	0	20000000875	7a
5570	-2.38E-12	2013-12-15 0:08	0	20000000475	76
5571	-1.63E-12	2013-12-15 0:08	0	20000000325	21
5572	-6.75E-12	2013-12-15 0:08	0	20000001350	44
5573	-6.50E-12	2013-12-15 0:09	0	20000001300	14
5574	-5.38E-12	2013-12-15 0:09	0	20000001075	62
5575	-4.38E-12	2013-12-15 0:09	0	20000000875	7a
5576	-2.75E-12	2013-12-15 0:09	0	20000000550	52
5577	-1.25E-12	2013-12-15 0:09	0	20000000250	55
5578	-3.50E-12	2013-12-15 0:09	0	20000000700	0
5579	-2.88E-12	2013-12-15 0:10	0	20000000575	77
5580	-3.75E-12	2013-12-15 0:10	0	20000000750	50
5581	-1.25E-13	2013-12-15 0:10	0	20000000025	22
5582	-7.88E-12	2013-12-15 0:10	0	20000001575	67
5583	-7.75E-12	2013-12-15 0:10	0	20000001550	42
5584	-4.75E-12	2013-12-15 0:10	0	20000000950	5e
5585	-4.13E-12	2013-12-15 0:11	0	20000000825	2a
5586	-5.63E-12	2013-12-15 0:11	0	20000001125	33
5587	-4.63E-12	2013-12-15 0:11	0	20000000925	2b
5588	-2.63E-12	2013-12-15 0:11	0	20000000525	27
5589	-5.75E-12	2013-12-15 0:11	0	20000001150	46
5590	-3.25E-12	2013-12-15 0:11	0	20000000650	51
5591	-4.63E-12	2013-12-15 0:12	0	20000000925	2b
5592	-8.75E-13	2013-12-15 0:12	0	20000000175	73
5593	-2.75E-12	2013-12-15 0:12	0	20000000550	52
5594	-2.63E-12	2013-12-15 0:12	0	20000000525	27
5595	-4.75E-12	2013-12-15 0:12	0	20000000950	5e
5596	-5.63E-12	2013-12-15 0:12	0	20000001125	33
5597	-4.00E-12	2013-12-15 0:13	0	20000000800	0f
5598	-8.25E-12	2013-12-15 0:13	0	20000001650	41
5599	-5.63E-12	2013-12-15 0:13	0	20000001125	33
5600	-6.75E-12	2013-12-15 0:13	0	20000001350	44
5601	-5.88E-12	2013-12-15 0:13	0	20000001175	63
5602	-1.25E-12	2013-12-15 0:13	0	20000000250	55
5603	-2.88E-12	2013-12-15 0:14	0	20000000575	77
5604	-5.50E-12	2013-12-15 0:14	0	20000001100	16
5605	-7.75E-12	2013-12-15 0:14	0	20000001550	42
5606	-3.75E-12	2013-12-15 0:14	0	20000000750	50
5607	-7.38E-12	2013-12-15 0:14	0	20000001475	66
5608	-4.13E-12	2013-12-15 0:14	0	20000000825	2a
5609	-2.38E-12	2013-12-15 0:15	0	20000000475	76
5610	-5.88E-12	2013-12-15 0:15	0	20000001175	63
5611	-5.50E-12	2013-12-15 0:15	0	20000001100	16
5612	-7.75E-12	2013-12-15 0:15	0	20000001550	42
5613	-1.25E-13	2013-12-15 0:15	0	20000000025	22
5614	-3.25E-12	2013-12-15 0:15	0	20000000650	51
5615	-5.13E-12	2013-12-15 0:16	0	20000001025	32
5616	-4.38E-12	2013-12-15 0:16	0	20000000875	7a
5617	-7.25E-12	2013-12-15 0:16	0	20000001450	43
5618	-6.38E-12	2013-12-15 0:16	0	20000001275	60
5619	-5.38E-12	2013-12-15 0:16	0	20000001075	62
5620	-5.13E-12	2013-12-15 0:16	0	20000001025	32
5621	-3.38E-12	2013-12-15 0:17	0	20000000675	74
5622	-6.50E-12	2013-12-15 0:17	0	20000001300	14
5623	-4.25E-12	2013-12-15 0:17	0	20000000850	5f
5624	-3.38E-12	2013-12-15 0:17	0	20000000675	74
5625	-4.38E-12	2013-12-15 0:17	0	20000000875	7a
5626	-6.50E-12	2013-12-15 0:17	0	20000001300	14
5627	-5.00E-12	2013-12-15 0:18	0	20000001000	17
5628	-5.25E-12	2013-12-15 0:18	0	20000001050	47
5629	-5.50E-12	2013-12-15 0:18	0	20000001100	16
5630	-4.75E-12	2013-12-15 0:18	0	20000000950	5e
5631	-5.00E-12	2013-12-15 0:18	0	20000001000	17
5632	-2.75E-12	2013-12-15 0:18	0	20000000550	52
5633	-3.88E-12	2013-12-15 0:19	0	20000000775	75
5634	-3.75E-12	2013-12-15 0:19	0	20000000750	50
5635	-4.38E-12	2013-12-15 0:19	0	20000000875	7a
5636	-7.38E-12	2013-12-15 0:19	0	20000001475	66
5637	-5.88E-12	2013-12-15 0:19	0	20000001175	63
5638	-4.75E-12	2013-12-15 0:19	0	20000000950	5e
5639	-2.63E-12	2013-12-15 0:20	0	20000000525	27
5640	-5.13E-12	2013-12-15 0:20	0	20000001025	32
5641	-7.00E-12	2013-12-15 0:20	0	20000001400	13
5642	-3.63E-12	2013-12-15 0:20	0	20000000725	25
5643	-1.88E-12	2013-12-15 0:20	0	20000000375	71
5644	-5.13E-12	2013-12-15 0:20	0	20000001025	32
5645	-6.25E-12	2013-12-15 0:21	0	20000001250	45
5646	-2.88E-12	2013-12-15 0:21	0	20000000575	77
5647	-5.00E-12	2013-12-15 0:21	0	20000001000	17
5648	-4.75E-12	2013-12-15 0:21	0	20000000950	5e
5649	-1.21E-11	2013-12-15 0:21	0	20000002425	6
5650	-1.88E-12	2013-12-15 0:21	0	20000000375	71
5651	-1.50E-12	2013-12-15 0:22	0	20000000300	4
5652	-6.13E-12	2013-12-15 0:22	0	20000001225	30
5653	-4.25E-12	2013-12-15 0:22	0	20000000850	5f
5654	-5.63E-12	2013-12-15 0:22	0	20000001125	33
5655	-6.13E-12	2013-12-15 0:22	0	20000001225	30
5656	-2.13E-12	2013-12-15 0:22	0	20000000425	26
5657	-8.75E-13	2013-12-15 0:23	0	20000000175	73
5658	-5.50E-12	2013-12-15 0:23	0	20000001100	16
5659	-7.25E-12	2013-12-15 0:23	0	20000001450	43
5660	-2.13E-12	2013-12-15 0:23	0	20000000425	26
5661	-4.50E-12	2013-12-15 0:23	0	20000000900	0e
5662	-6.00E-12	2013-12-15 0:23	0	20000001200	15
5663	-5.00E-12	2013-12-15 0:24	0	20000001000	17
5664	-4.13E-12	2013-12-15 0:24	0	20000000825	2a
5665	-2.88E-12	2013-12-15 0:24	0	20000000575	77
5666	-4.13E-12	2013-12-15 0:24	0	20000000825	2a
5667	-4.50E-12	2013-12-15 0:24	0	20000000900	0e
5668	-1.75E-12	2013-12-15 0:24	0	20000000350	54
5669	-3.75E-12	2013-12-15 0:25	0	20000000750	50
5670	-7.38E-12	2013-12-15 0:25	0	20000001475	66
5671	-6.25E-13	2013-12-15 0:25	0	20000000125	23
5672	-6.63E-12	2013-12-15 0:25	0	20000001325	31
5673	-2.00E-12	2013-12-15 0:25	0	20000000400	3
5674	-2.13E-12	2013-12-15 0:25	0	20000000425	26
5675	-6.88E-12	2013-12-15 0:26	0	20000001375	61
5676	-2.88E-12	2013-12-15 0:26	0	20000000575	77
5677	-4.38E-12	2013-12-15 0:26	0	20000000875	7a
5678	-4.75E-12	2013-12-15 0:26	0	20000000950	5e
5679	-4.88E-12	2013-12-15 0:26	0	20000000975	7b
5680	-5.25E-12	2013-12-15 0:26	0	20000001050	47
5681	-2.63E-12	2013-12-15 0:27	0	20000000525	27
5682	-5.38E-12	2013-12-15 0:27	0	20000001075	62
5683	-8.25E-12	2013-12-15 0:27	0	20000001650	41
5684	-8.50E-12	2013-12-15 0:27	0	20000001700	10
5685	-3.00E-12	2013-12-15 0:27	0	20000000600	1
5686	-9.75E-12	2013-12-15 0:27	0	20000001950	4e
5687	-6.25E-12	2013-12-15 0:28	0	20000001250	45
5688	-6.13E-12	2013-12-15 0:28	0	20000001225	30
5689	-5.00E-12	2013-12-15 0:28	0	20000001000	17
5690	-4.50E-12	2013-12-15 0:28	0	20000000900	0e
5691	-6.25E-12	2013-12-15 0:28	0	20000001250	45
5692	-5.88E-12	2013-12-15 0:28	0	20000001175	63
5693	-4.75E-12	2013-12-15 0:29	0	20000000950	5e
5694	-2.25E-12	2013-12-15 0:29	0	20000000450	53
5695	-2.25E-12	2013-12-15 0:29	0	20000000450	53
5696	-4.00E-12	2013-12-15 0:29	0	20000000800	0f
5697	-1.38E-12	2013-12-15 0:29	0	20000000275	70
5698	-2.88E-12	2013-12-15 0:29	0	20000000575	77
5699	-4.88E-12	2013-12-15 0:30	0	20000000975	7b
5700	-5.63E-12	2013-12-15 0:30	0	20000001125	33
5701	-4.50E-12	2013-12-15 0:30	0	20000000900	0e
5702	-4.13E-12	2013-12-15 0:30	0	20000000825	2a
5703	-1.50E-12	2013-12-15 0:30	0	20000000300	4
5704	-4.38E-12	2013-12-15 0:30	0	20000000875	7a
5705	-8.75E-13	2013-12-15 0:31	0	20000000175	73
5706	-7.75E-12	2013-12-15 0:31	0	20000001550	42
5707	-5.88E-12	2013-12-15 0:31	0	20000001175	63
5708	-3.00E-12	2013-12-15 0:31	0	20000000600	1
5709	-2.88E-12	2013-12-15 0:31	0	20000000575	77
5710	-5.50E-12	2013-12-15 0:31	0	20000001100	16
5711	-3.50E-12	2013-12-15 0:32	0	20000000700	0
5712	-6.00E-12	2013-12-15 0:32	0	20000001200	15
5713	-7.50E-13	2013-12-15 0:32	0	20000000150	56
5714	-3.75E-12	2013-12-15 0:32	0	20000000750	50
5715	-6.38E-12	2013-12-15 0:32	0	20000001275	60
5716	-8.38E-12	2013-12-15 0:32	0	20000001675	64
5717	-9.13E-12	2013-12-15 0:33	0	20000001825	3a
5718	-1.50E-12	2013-12-15 0:33	0	20000000300	4
5719	-2.00E-12	2013-12-15 0:33	0	20000000400	3
5720	-3.38E-12	2013-12-15 0:33	0	20000000675	74
5721	-7.50E-12	2013-12-15 0:33	0	20000001500	12
5722	-3.38E-12	2013-12-15 0:33	0	20000000675	74
5723	-2.50E-12	2013-12-15 0:34	0	20000000500	2
5724	-1.25E-12	2013-12-15 0:34	0	20000000250	55
5725	-1.63E-12	2013-12-15 0:34	0	20000000325	21
5726	-5.00E-12	2013-12-15 0:34	0	20000001000	17
5727	-3.13E-12	2013-12-15 0:34	0	20000000625	24
5728	-5.13E-12	2013-12-15 0:34	0	20000001025	32
5729	-3.63E-12	2013-12-15 0:35	0	20000000725	25
5730	-2.75E-12	2013-12-15 0:35	0	20000000550	52
5731	-2.13E-12	2013-12-15 0:35	0	20000000425	26
5732	-7.50E-12	2013-12-15 0:35	0	20000001500	12
5733	-6.38E-12	2013-12-15 0:35	0	20000001275	60
5734	-6.88E-12	2013-12-15 0:35	0	20000001375	61
5735	-3.00E-12	2013-12-15 0:36	0	20000000600	1
5736	-2.63E-12	2013-12-15 0:36	0	20000000525	27
5737	-4.75E-12	2013-12-15 0:36	0	20000000950	5e
5738	-1.25E-12	2013-12-15 0:36	0	20000000250	55
5739	-8.63E-12	2013-12-15 0:36	0	20000001725	35
5740	-4.75E-12	2013-12-15 0:36	0	20000000950	5e
5741	-8.75E-12	2013-12-15 0:37	0	20000001750	40
5742	-5.88E-12	2013-12-15 0:37	0	20000001175	63
5743	-4.00E-12	2013-12-15 0:37	0	20000000800	0f
5744	-6.38E-12	2013-12-15 0:37	0	20000001275	60
5745	-2.25E-12	2013-12-15 0:37	0	20000000450	53
5746	-1.63E-12	2013-12-15 0:37	0	20000000325	21
5747	-3.50E-12	2013-12-15 0:38	0	20000000700	0
5748	-3.63E-12	2013-12-15 0:38	0	20000000725	25
5749	-8.63E-12	2013-12-15 0:38	0	20000001725	35
5750	-2.75E-12	2013-12-15 0:38	0	20000000550	52
5751	-5.50E-12	2013-12-15 0:38	0	20000001100	16
5752	-6.25E-12	2013-12-15 0:38	0	20000001250	45
5753	-7.88E-12	2013-12-15 0:39	0	20000001575	67
5754	-5.25E-12	2013-12-15 0:39	0	20000001050	47
5755	-6.75E-12	2013-12-15 0:39	0	20000001350	44
5756	-3.50E-12	2013-12-15 0:39	0	20000000700	0
5757	-5.13E-12	2013-12-15 0:39	0	20000001025	32
5758	-5.13E-12	2013-12-15 0:39	0	20000001025	32
5759	-3.88E-12	2013-12-15 0:40	0	20000000775	75
5760	-2.38E-12	2013-12-15 0:40	0	20000000475	76
5761	-4.75E-12	2013-12-15 0:40	0	20000000950	5e
5762	-3.50E-12	2013-12-15 0:40	0	20000000700	0
5763	-6.38E-12	2013-12-15 0:40	0	20000001275	60
5764	-1.63E-12	2013-12-15 0:41	0	20000000325	21
5765	-2.00E-12	2013-12-15 0:41	0	20000000400	3
5766	-3.13E-12	2013-12-15 0:41	0	20000000625	24
5767	-8.00E-12	2013-12-15 0:41	0	20000001600	11
5768	-4.88E-12	2013-12-15 0:41	0	20000000975	7b
5769	-5.75E-12	2013-12-15 0:41	0	20000001150	46
5770	-5.13E-12	2013-12-15 0:42	0	20000001025	32
5771	-3.50E-12	2013-12-15 0:42	0	20000000700	0
5772	-3.25E-12	2013-12-15 0:42	0	20000000650	51
5773	-2.63E-12	2013-12-15 0:42	0	20000000525	27
5774	-1.63E-12	2013-12-15 0:42	0	20000000325	21
5775	-3.63E-12	2013-12-15 0:42	0	20000000725	25
5776	-4.75E-12	2013-12-15 0:43	0	20000000950	5e
5777	-4.88E-12	2013-12-15 0:43	0	20000000975	7b
5778	-4.38E-12	2013-12-15 0:43	0	20000000875	7a
5779	-3.00E-12	2013-12-15 0:43	0	20000000600	1
5780	-4.38E-12	2013-12-15 0:43	0	20000000875	7a
5781	-4.63E-12	2013-12-15 0:43	0	20000000925	2b
5782	-2.63E-12	2013-12-15 0:44	0	20000000525	27
5783	-3.88E-12	2013-12-15 0:44	0	20000000775	75
5784	-4.75E-12	2013-12-15 0:44	0	20000000950	5e
5785	-7.00E-12	2013-12-15 0:44	0	20000001400	13
5786	-8.25E-12	2013-12-15 0:44	0	20000001650	41
5787	-5.50E-12	2013-12-15 0:44	0	20000001100	16
5788	-5.13E-12	2013-12-15 0:45	0	20000001025	32
5789	-3.13E-12	2013-12-15 0:45	0	20000000625	24
5790	-7.75E-12	2013-12-15 0:45	0	20000001550	42
5791	-1.38E-12	2013-12-15 0:45	0	20000000275	70
5792	-2.88E-12	2013-12-15 0:45	0	20000000575	77
5793	-3.00E-12	2013-12-15 0:45	0	20000000600	1
5794	-7.38E-12	2013-12-15 0:46	0	20000001475	66
5795	-4.88E-12	2013-12-15 0:46	0	20000000975	7b
5796	-5.63E-12	2013-12-15 0:46	0	20000001125	33
5797	-4.50E-12	2013-12-15 0:46	0	20000000900	0e
5798	-2.75E-12	2013-12-15 0:46	0	20000000550	52
5799	-3.63E-12	2013-12-15 0:46	0	20000000725	25
5800	-4.63E-12	2013-12-15 0:47	0	20000000925	2b
5801	-8.00E-12	2013-12-15 0:47	0	20000001600	11
5802	-3.38E-12	2013-12-15 0:47	0	20000000675	74
5803	-5.38E-12	2013-12-15 0:47	0	20000001075	62
5804	-3.63E-12	2013-12-15 0:47	0	20000000725	25
5805	-8.75E-13	2013-12-15 0:47	0	20000000175	73
5806	-3.88E-12	2013-12-15 0:48	0	20000000775	75
5807	-5.38E-12	2013-12-15 0:48	0	20000001075	62
5808	-6.00E-12	2013-12-15 0:48	0	20000001200	15
5809	-6.13E-12	2013-12-15 0:48	0	20000001225	30
5810	-4.13E-12	2013-12-15 0:48	0	20000000825	2a
5811	-9.63E-12	2013-12-15 0:48	0	20000001925	3b
5812	-6.13E-12	2013-12-15 0:49	0	20000001225	30
5813	-6.06E-12	2013-12-15 0:49	0	20000002125	3
5814	-7.88E-12	2013-12-15 0:49	0	20000001575	67
5815	-5.25E-12	2013-12-15 0:49	0	20000001050	47
5816	-5.11E-12	2013-12-15 0:49	0	19999983950	fffffff5
5817	-5.68E-12	2013-12-15 0:49	0	19999997800	ffffffe5
5818	-2.08E-12	2013-12-15 0:50	0	20000004175	33
5819	-2.03E-12	2013-12-15 0:50	0	20000004075	32
5820	-3.75E-12	2013-12-15 0:50	0	20000000750	50
5821	5.75E-12	2013-12-15 0:50	0	19999998050	4d
5822	-1.33E-12	2013-12-15 0:50	0	20000002675	54
5823	3.75E-13	2013-12-15 0:50	0	19999999925	21
5824	-1.22E-12	2013-12-15 0:51	0	20000002450	73
5825	-2.12E-12	2013-12-15 0:51	0	20000004250	15
5826	-1.26E-12	2013-12-15 0:51	0	20000002525	7
5827	-6.50E-12	2013-12-15 0:51	0	20000001900	1e
5828	-6.63E-12	2013-12-15 0:51	0	20000001525	37
5829	-5.00E-12	2013-12-15 0:51	0	20000001000	17
5830	-8.50E-12	2013-12-15 0:52	0	20000001700	10
5831	-5.75E-12	2013-12-15 0:52	0	20000001150	46
5832	-4.38E-12	2013-12-15 0:52	0	20000000875	7a
5833	-1.50E-12	2013-12-15 0:52	0	20000000300	4
5834	-7.38E-12	2013-12-15 0:52	0	20000001475	66
5835	-8.12E-12	2013-12-15 0:52	0	20000002400	23
5836	-5.25E-12	2013-12-15 0:53	0	20000001050	47
5837	-8.38E-12	2013-12-15 0:53	0	20000001675	64
5838	-7.63E-12	2013-12-15 0:53	0	20000001525	37
5839	-1.75E-12	2013-12-15 0:53	0	20000000350	54
5840	-7.38E-12	2013-12-15 0:53	0	20000001475	66
5841	-8.13E-12	2013-12-15 0:53	0	20000001625	34
5842	-9.00E-12	2013-12-15 0:54	0	20000001800	1f
5843	-3.88E-12	2013-12-15 0:54	0	20000000775	75
5844	-3.63E-12	2013-12-15 0:54	0	20000000725	25
5845	-4.00E-12	2013-12-15 0:54	0	20000000800	0f
5846	-6.63E-12	2013-12-15 0:54	0	20000001325	31
5847	-6.75E-12	2013-12-15 0:54	0	20000001350	44
5848	-6.03E-12	2013-12-15 0:55	0	20000002050	77
5849	-8.13E-12	2013-12-15 0:55	0	20000001625	34
5850	-2.38E-12	2013-12-15 0:55	0	20000000475	76
5851	-1.06E-12	2013-12-15 0:55	0	20000002125	3
5852	-5.13E-12	2013-12-15 0:55	0	20000001025	32
5853	-3.25E-12	2013-12-15 0:55	0	20000000650	51
5854	-7.13E-12	2013-12-15 0:56	0	20000001425	36
5855	-8.50E-12	2013-12-15 0:56	0	20000001700	10
5856	-2.63E-12	2013-12-15 0:56	0	20000000525	27
5857	-1.88E-12	2013-12-15 0:56	0	20000000375	71
5858	-1.88E-12	2013-12-15 0:56	0	20000000375	71
5859	-6.38E-12	2013-12-15 0:56	0	20000001275	60
5860	-4.75E-12	2013-12-15 0:57	0	20000000950	5e
5861	-4.75E-12	2013-12-15 0:57	0	20000000950	5e
5862	-8.13E-12	2013-12-15 0:57	0	20000001625	34
5863	-8.50E-12	2013-12-15 0:57	0	20000001700	10
5864	-2.13E-12	2013-12-15 0:57	0	20000000425	26
5865	-3.00E-12	2013-12-15 0:57	0	20000000600	1
5866	-1.63E-12	2013-12-15 0:58	0	20000000325	21
5867	-5.38E-12	2013-12-15 0:58	0	20000001075	62
5868	-6.13E-12	2013-12-15 0:58	0	20000001225	30
5869	-6.88E-12	2013-12-15 0:58	0	20000001375	61
5870	-5.25E-12	2013-12-15 0:58	0	20000001050	47
5871	-7.00E-12	2013-12-15 0:58	0	20000001400	13
5872	-4.88E-12	2013-12-15 0:59	0	20000000975	7b
5873	-7.50E-13	2013-12-15 0:59	0	20000000150	56
5874	-6.38E-12	2013-12-15 0:59	0	20000001275	60
5875	-8.38E-12	2013-12-15 0:59	0	20000001675	64
5876	-2.75E-12	2013-12-15 0:59	0	20000000550	52
5877	-2.38E-12	2013-12-15 0:59	0	20000000475	76
5878	-3.13E-12	2013-12-15 1:00	0	20000000625	24
5879	-1.50E-12	2013-12-15 1:00	0	20000000300	4
5880	-2.50E-12	2013-12-15 1:00	0	20000000500	2
5881	-7.50E-12	2013-12-15 1:00	0	20000001500	12
5882	-3.63E-12	2013-12-15 1:00	0	20000000725	25
5883	-6.50E-12	2013-12-15 1:00	0	20000001300	14
5884	-8.13E-12	2013-12-15 1:01	0	20000001625	34
5885	-4.88E-12	2013-12-15 1:01	0	20000000975	7b
5886	-7.25E-12	2013-12-15 1:01	0	20000001450	43
5887	-7.13E-12	2013-12-15 1:01	0	20000001425	36
5888	-2.50E-12	2013-12-15 1:01	0	20000000500	2
